userId,movieId,rating

239,2200,1

3884,2504,2

3752,59814,5

403,71867,4

1775,50059,4

2585,87216,2

1191,6708,4

344,127333,2

2102,121099,1

2447,115343,5

2913,135583,1

2760,158145,4

2859,151637,2

1408,5926,4

3929,101971,1

3169,8837,5

503,951,5

2426,92910,4

953,64365,1

1632,497,2

2971,151503,2

3468,5323,3

1756,5446,2

644,167740,4

275,78690,1

3051,174795,5

409,7723,4

2141,4853,2

24,6133,1

1721,96819,5

2034,3906,5

1062,91429,5

2628,131482,5

1557,170863,4

485,136948,5

3349,57430,4

1108,68539,3

2392,127126,5

39,116781,2

907,104414,4

1481,77468,3

3405,171113,3

1912,101672,4

3997,3241,3

2456,66744,1

108,98856,5

283,132678,3

2003,85186,2

2703,165053,1

308,71817,5

1730,143571,5

3529,93168,2

1903,48516,5

3241,5563,4

465,146396,1

3107,114261,5

2447,91421,3

813,98030,2

611,71278,3

343,170024,1

1702,39234,4

971,4445,5

1003,914,3

2435,114009,4

1582,120146,5

2603,141487,5

1756,115279,1

1494,6380,2

531,133778,4

2290,93002,5

555,163783,3

1876,4425,2

2530,32126,1

1898,104323,5

2064,42736,1

3604,161710,5

2672,172071,4

1021,6669,1

2039,157563,3

3964,151027,1

1418,74426,5

820,171701,2

2647,122882,4

2964,5542,4

931,43528,5

910,67890,3

2610,348,2

3094,6505,5

1629,6303,5

2414,129411,5

2332,176145,3

3434,113632,5

58,87618,5

120,162322,1

1289,113749,4

3993,167178,5

348,1234,5

1604,3326,4

4030,159345,5

2915,164935,1

3268,170363,5

3057,91974,2

1849,112515,1

389,25902,2

1472,157498,5

2244,47460,2

484,32025,5

3983,152960,3

2254,1851,1

2123,6132,1

3429,114017,3

1723,103541,4

1174,6307,4

2543,141126,2

2439,147388,5

2547,88069,5

89,90249,5

1784,69574,4

2568,3390,5

3228,78898,2

1703,2256,3

615,25990,3

692,153859,3

1860,101470,4

1483,68329,3

1916,6698,5

1886,99517,2

2433,88310,2

1289,152254,4

3119,6165,4

1992,26724,4

1634,158928,4

1125,151683,4

2052,108544,5

2123,135571,4

1558,133649,5

809,97768,3

3948,174875,5

2459,4965,5

2215,2551,2

217,129820,4

110,169510,3

203,3985,1

3118,94312,4

903,154484,5

3634,32056,5

39,154969,1

1308,110337,2

2023,158868,1

2631,131092,2

1689,94765,5

3614,2849,1

178,139223,4

464,168004,2

3333,156909,3

4078,124953,1

1828,116953,3

803,3315,2

2392,4270,1

3381,150425,1

3589,47601,1

3436,122701,1

3373,156557,1

826,164383,1

1548,160746,5

3694,112519,3

2880,150862,1

2162,128727,1

1222,128153,1

124,108674,4

1723,89769,4

3405,173857,1

1952,26796,5

2128,52950,3

2505,173155,3

1704,166651,4

3869,154664,1

3749,107745,3

346,175831,5

1693,93022,2

96,30659,3

1433,174133,2

1349,3911,4

150,136347,3

1289,143872,5

2759,51265,4

1921,162746,5

1763,113983,4

109,100564,4

2459,89994,1

572,142056,4

3997,150538,4

679,5949,3

2400,146,4

3434,4901,5

204,135727,5

1588,42681,2

849,171547,3

213,163468,3

3412,7200,4

1408,80489,1

1784,7577,4

3318,134559,2

668,5389,5

354,6850,5

897,105375,2

953,74115,2

864,4093,1

1811,5668,2

1268,5104,4

121,79410,3

1946,65011,5

2706,151979,2

913,6742,2

2837,72124,5

2183,149446,2

449,46525,4

2123,79925,5

2882,7900,4

1283,4655,5

2628,5457,4

3352,42584,5

1648,131110,3

1055,116325,5

2691,136098,3

2898,90617,1

903,6736,5

1516,144312,5

2762,58136,5

854,106100,2

1181,60941,3

2191,71638,2

169,111852,2

156,94146,3

3604,5653,5

820,166615,5

2034,167018,3

1563,147256,3

3065,5081,3

710,839,1

751,6777,4

164,117885,3

2590,168464,1

1234,78034,3

3691,128245,1

2700,103032,5

3561,3018,5

3321,7489,1

1860,140367,3

2948,124857,2

1610,96865,4

2547,81417,1

3659,31528,1

2266,172861,5

2988,87031,4

498,86811,1

2720,121171,4

109,103382,4

2998,172807,5

1610,137723,1

710,175873,3

2138,145006,4

3131,77736,2

1461,8856,1

1792,98411,1

1828,173285,4

2736,71685,3

1784,163304,3

3987,128570,2

3784,146734,5

2711,149260,3

1558,128427,4

3753,26928,3

1843,108001,2

2400,174463,3

24,118095,5

3248,68574,1

1923,6501,1

587,95482,5

627,152374,2

409,90327,5

1062,26834,1

55,51471,1

1483,167752,3

343,158272,4

1517,84538,3

148,6649,2

1405,36276,4

1276,60240,2

1930,566,2

956,106466,1

2617,39412,1

35,168092,5

3142,79895,3

2846,157328,4

2440,6574,2

323,165717,1

3522,8688,1

2714,92768,3

3102,78622,2

3749,72874,1

2957,7215,1

2145,121911,2

2003,168084,3

1860,8450,5

627,133279,3

3028,4042,4

3964,104984,5

858,19666,3

1417,8362,4

1181,162462,1

777,79094,2

1538,2279,2

1481,6109,5

2238,96064,5

1289,5575,1

1281,149652,3

1434,47566,1

2610,1489,2

2350,3129,1

2971,170459,2

3083,57482,5

749,118608,4

850,81610,3

3267,3224,2

39,169344,3

3340,167554,4

2995,67881,1

531,44597,5

3057,144782,5

3560,128514,4

1194,26110,2

926,80210,1

2568,147855,4

3593,59376,5

2432,78295,5

245,5726,3

3349,8403,3

1308,150196,1

2790,3973,5

3114,129530,2

3183,8730,2

1792,105030,2

3083,116411,5

2706,129054,3

2610,4809,1

2530,175457,3

3527,94341,4

213,135168,5

2968,62374,2

2269,126723,1

272,148877,5

1517,169068,4

3191,117370,4

1154,82242,5

2254,60475,5

947,107875,5

1719,79091,5

1867,158599,3

1302,155466,3

985,91513,5

671,161842,5

3541,164639,1

7,5184,5

3616,2580,3

2783,2781,3

3328,58709,1

939,114378,5

1216,114280,1

586,113474,5

3349,152485,3

2203,139895,2

971,147320,3

3714,80214,3

2290,7250,3

1721,130250,2

2611,150633,1

218,125930,3

1859,123411,2

3163,65907,2

3672,127188,1

1457,59594,1

2292,96813,1

183,158109,1

2435,47999,2

3541,26737,5

78,120140,2

447,175375,2

1472,26107,5

65,134178,2

718,6123,3

1421,130738,2

3772,164507,4

150,131722,1

3517,66551,2

3438,172065,2

96,149488,3

2379,170633,5

2401,127152,4

79,141462,4

3190,155830,4

3107,4522,5

1632,73228,1

110,8603,1

1348,117987,2

2585,174503,5

2954,144618,5

1726,3462,5

2611,8293,3

2954,134362,5

275,128723,5

2715,94893,2

3595,92427,3

3193,4912,5

2759,128618,2

897,154626,5

3529,91745,1

3016,7944,3

2899,40414,2

2200,2696,3

2158,7143,4

120,132238,4

2280,159095,4

560,133167,5

1434,137640,5

3781,105481,1

1849,757,4

1524,174089,3

1924,5837,5

3429,165323,1

3697,158300,2

1708,46912,2

980,122246,5

3063,145072,2

3907,110070,4

1524,145763,2

2038,47642,1

1283,5830,3

2898,157059,2

2834,149410,3

2186,51666,4

3527,96753,3

2715,161788,5

3997,148785,4

2003,54999,2

1904,145088,3

894,162310,2

3172,374,4

202,144154,2

3310,2616,2

840,62378,4

560,2846,5

2566,148416,1

3413,158380,1

239,142618,2

2776,127138,4

674,4476,2

651,158591,2

169,7378,2

3088,171301,2

2603,132381,2

164,146234,2

4010,170014,5

3955,1834,1

3697,140880,2

33,140088,1

2763,139596,1

2266,161450,1

1283,138896,2

167,142142,4

2238,170833,2

2721,2478,4

3436,80449,4

986,96056,4

953,426,5

78,183,5

3373,4182,4

632,166500,3

4030,164917,3

730,74159,4

35,101926,4

270,167514,1

1109,84047,5

2766,167716,2

2254,1211,2

1682,110790,5

1516,131357,1

1763,37741,1

611,111553,2

2635,166990,2

3451,1031,1

984,31649,2

1238,127196,4

1308,59366,5

3918,78366,3

1852,136622,4

627,152320,2

304,5549,5

3395,167442,3

7,5356,5

3687,3082,4

445,107903,3

1758,137490,3

657,7334,4

1813,128249,5

3312,155439,1

3564,6011,3

1558,124807,5

3983,4673,5

60,175997,4

3727,165937,2

2128,122250,5

918,130510,5

2,79736,5

3918,45170,5

947,106559,3

1427,532,1

1756,100298,2

2719,142532,5

3749,171207,4

3434,117845,3

2663,73276,2

2998,48883,2

3408,152019,3

2749,80806,1

3060,161638,1

121,1160,5

3504,144152,1

2725,27266,5

3195,97311,4

2664,4490,2

1558,97597,4

3106,154368,1

1863,93189,3

1946,96796,4

3248,61011,3

1003,152189,5

3364,156559,5

2815,148158,3

3995,151382,1

904,76731,1

3879,7304,2

841,89983,2

1299,139138,3

1677,171141,1

445,155687,3

2538,79226,1

3723,95650,5

602,114891,1

2459,103657,2

2759,122619,4

2370,118252,1

3102,172643,4

1957,3392,1

1237,46083,2

503,142965,5

3634,173407,4

272,127168,2

3917,93533,5

3918,172273,4

545,77802,5

1132,64575,1

99,166036,2

836,173187,1

3866,66282,3

1565,3542,5

2505,8812,2

857,129699,1

4083,1542,5

3315,126761,5

858,169606,4

163,88001,5

3420,77344,2

4010,158906,4

1918,138338,3

3694,115923,5

3593,144650,5

1648,4308,3

3775,1869,3

3446,68163,2

1568,103829,5

3738,79236,3

916,161942,2

2885,1910,4

1903,7019,5

3420,33863,4

2379,133119,1

2186,3843,1

1481,113974,4

26,90247,3

2580,125956,4

296,57530,5

1530,6933,2

1843,30981,4

1039,166593,4

2715,114707,3

2993,51037,5

2850,172911,1

3993,126803,3

3063,1319,2

1888,115176,2

2938,103831,2

51,91395,3

1859,164515,5

235,3763,5

1524,96401,2

2039,93196,3

1966,67300,3

4010,156541,1

3983,73114,4

3191,4897,4

3377,6023,2

2136,117628,4

3970,104506,2

36,139277,5

388,89588,3

497,148612,3

60,137395,3

710,103863,3

3942,114818,5

2706,132014,3

2700,158805,2

3956,614,1

615,144912,4

1990,146842,5

3102,4342,1

110,121039,3

1438,490,5

449,88835,2

657,85453,1

1388,143391,3

3381,164823,1

1702,51925,5

1388,71116,1

485,81041,2

3523,152135,4

2347,89007,1

2968,82384,4

616,172889,4

2102,171563,3

2461,142464,1

555,161608,5

3752,154212,5

2054,128971,3

3531,97703,4

830,2714,1

1202,68271,2

985,1086,2

3316,6096,1

3697,47477,3

2191,7919,2

3918,124763,3

3772,132286,1

744,169844,4

3163,119208,4

922,147298,3

273,60666,4

3373,6420,3

1538,5547,1

3243,141952,3

2948,158980,2

2611,98261,5

986,98004,1

3183,103301,1

3461,107584,4

1125,133559,3

1108,6599,1

3624,7099,2

1231,111529,1

3527,108510,3

1417,83219,2

3094,141824,4

710,116453,2

3354,56915,4

602,162228,1

60,5996,5

354,138428,3

3162,31672,1

242,133353,1

3527,167754,2

1613,6125,2

2939,25827,5

420,162628,1

1784,158623,1

854,1879,1

820,127319,5

2815,162488,2

1421,176009,4

1380,133587,3

175,83978,2

308,152443,3

3405,114197,1

3996,119627,5

3412,73010,5

1848,100050,1

3229,128001,2

2913,77442,1

688,84772,1

2975,93172,5

3258,4044,3

3449,173477,2

4006,120260,2

25,167236,2

3523,142376,3

3056,175309,5

1558,6190,4

299,1341,4

3991,105450,2

3961,140561,5

1930,98805,3

836,88788,3

2203,4551,2

1903,127112,1

3197,139523,3

3142,136519,1

2347,117634,2

3028,155545,2

527,26444,4

3658,43624,1

464,125840,2

1234,5875,3

840,134757,3

3331,90469,3

1020,170437,1

2721,171297,1

2174,155980,3

2234,135691,4

764,115,3

3942,175743,4

42,4440,5

1373,157538,2

3310,175759,1

2127,78059,3

2973,146108,5

2280,141882,4

2187,8599,3

1802,7477,3

2088,142807,1

3529,5296,2

777,91591,2

1055,141090,2

749,109607,1

797,174831,3

2969,8157,2

3283,116321,4

671,2448,5

3622,8830,5

2720,153316,2

2846,159195,1

2332,136624,2

2049,112138,3

615,155796,5

3658,104335,3

1268,136990,1

809,175751,2

2152,112477,5

213,6251,5

4073,160236,5

1992,87433,1

679,146878,1

1008,1311,3

2456,131765,4

3159,113857,2

2590,101862,4

226,168470,5

178,142833,4

4006,131798,2

2157,162256,2

2290,144308,2

1843,174087,1

884,132926,5

3923,56098,2

1865,170617,5

1671,3588,3

3190,152619,5

2672,117344,3

2002,163587,3

718,169464,4

752,133814,4

3659,125369,2

2611,4279,1

107,146128,3

3702,103629,1

2825,4918,1

888,4129,4

2957,6809,4

3052,100948,5

3997,82759,4

357,82093,3

269,8649,2

642,158090,1

3352,155314,5

3210,164649,3

1648,131011,5

1859,141964,5

2479,166301,2

4032,86756,3

2305,156850,1

2849,4561,3

556,139205,2

2995,2964,3

3096,142795,2

861,87420,5

1380,151163,1

3781,8158,3

39,2929,4

2592,118938,2

462,175367,3

3621,94790,3

3564,3757,4

1406,1539,4

662,3756,1

331,144930,5

1802,7537,1

2639,5199,3

2948,8673,5

232,143539,3

89,156276,5

273,98311,5

2885,104743,3

1912,173891,3

3677,51312,2

2591,92410,1

586,169218,3

245,143797,3

3775,148382,1

2237,32979,1

951,130922,3

3830,172121,2

2157,141006,4

3346,81819,3

691,165713,4

3063,78703,1

3884,3295,5

2241,132247,5

1055,7833,5

2590,164897,1

2566,1287,2

3191,109629,3

409,149384,5

2039,145951,3

3769,170351,2

2034,96547,3

3183,102413,2

2241,33672,1

4090,116501,5

990,89726,4

1181,125455,5

1171,82246,4

1861,114252,1

861,152336,4

632,3822,3

2067,790,3

4061,99957,5

2834,5860,1

3749,120430,5

213,5857,4

190,174441,4

227,173121,3

1894,166765,4

2158,102051,2

144,155786,2

861,1199,4

3769,173809,1

904,103452,3

1722,125780,1

3521,79910,1

1848,3517,4

3436,166896,3

2191,114694,4

2913,80574,5

2746,5223,4

3713,42723,1

1355,138606,1

367,90243,5

270,144238,1

1306,820,4

751,129921,1

1263,143007,5

1174,109643,3

3446,169268,4

3956,2490,2

1971,156785,3

144,143416,4

78,152804,1

1336,90474,5

2045,31469,3

892,143434,4

3541,139777,4

1751,168914,1

3486,150286,1

965,168048,4

2900,44761,3

1509,159179,1

2686,107143,2

3420,124801,1

3541,97595,1

1281,2888,3

2648,70597,2

3238,5415,5

1817,1366,1

3399,159795,2

2849,135983,1

3489,170691,5

2174,73413,5

2186,159205,2

2269,43682,1

1876,6184,5

1975,102165,3

464,25855,3

3065,5038,1

1671,2919,5

2999,7994,3

2706,109383,2

3628,57640,3

3340,85874,4

928,69858,5

3498,5833,2

3686,169468,2

2648,107042,1

3616,136806,1

1708,108758,1

2897,5979,2

744,27170,2

1336,33264,5

3243,164769,1

359,124444,5

602,163591,1

1001,127877,2

2898,126397,3

2591,171163,5

774,7897,3

2781,136297,1

3382,137102,1

1634,36436,2

498,115705,3

2341,158587,2

816,90702,4

2666,105161,1

1711,2211,2

2220,3687,5

3172,138146,2

611,135859,3

931,173563,3

122,115987,5

2937,128766,2

1921,107055,3

2816,169196,4

1634,26397,2

2280,82852,5

3923,158757,5

1767,72692,2

2859,5046,5

447,108074,5

2729,147789,1

4059,27255,2

3053,3428,3

1971,108660,5

1767,6813,3

1871,153774,3

1975,117853,1

354,153450,2

2736,33152,3

150,7067,2

836,119973,4

299,41714,4

1966,121436,3

3131,125209,2

828,80402,5

3653,125511,2

3668,6213,4

1276,127266,5

69,154830,5

809,120851,4

227,111439,5

3094,32124,2

3752,111351,2

175,104881,2

1417,172537,4

2244,158932,5

3131,165467,2

2937,167860,2

269,101498,3

1930,133804,2

3065,100843,1

2332,133869,4

668,128864,4

110,104066,1

199,173713,5

3497,111640,3

830,174475,1

813,95484,5

1932,133441,4

3616,4230,4

3564,120907,1

42,70958,5

634,129060,5

592,169400,4

3521,2041,4

3497,4971,5

2915,4880,4

323,121083,4

990,110214,2

3593,144880,3

676,6680,5

1990,120408,1

3364,87780,1

1529,172569,2

2305,3056,2

1807,124933,1

60,89056,3

2038,173831,4

3206,138218,4

1568,1393,2

939,258,3

1556,70488,1

744,78606,4

816,161026,2

1702,8581,3

1871,175557,3

1548,95830,1

2585,130858,3

910,25999,4

87,113343,5

1775,62208,4

2378,138863,1

2378,34076,3

1530,148392,1

2790,6112,4

586,122625,1

744,26227,5

1693,4246,2

1721,4544,5

632,172127,4

3862,81671,5

175,162568,5

213,153238,2

1669,102028,1

426,84198,2

1730,137920,4

3195,64037,3

3141,75362,4

2490,8237,4

1693,175149,4

1132,1550,4

3268,64611,1

2488,85792,2

3328,7135,5

3056,172279,1

1457,130394,5

623,1805,3

1276,142572,3

1376,139769,2

3375,155092,1

2590,159407,1

2359,156585,1

278,127569,3

345,108748,2

1418,168028,2

1517,143414,2

3221,154998,3

2897,148962,2

3197,163228,4

281,1699,5

820,42312,5

1671,73000,5

3434,99106,4

2347,134625,1

2266,172335,4

1051,78909,2

669,127675,5

609,27869,5

864,168870,1

2700,78612,1

2505,141422,5

3659,56158,2

689,4984,3

557,8188,4

1563,133264,5

3102,176127,1

2244,94471,4

688,131524,4

2158,107625,2

1863,174691,1

3429,147653,2

748,108287,3

3321,4816,2

3521,41767,2

3915,124793,2

939,69529,1

1272,87509,1

3498,651,2

556,41126,2

1723,88092,4

2456,150558,2

2893,111042,5

3352,133859,4

880,2014,5

841,60838,5

623,104784,1

1106,145058,2

1380,100171,1

1871,4750,5

3159,25770,3

2828,101104,2

2144,118248,3

2191,31342,2

657,3675,1

689,139771,1

1708,70795,3

1761,82182,2

2203,52245,3

2145,164953,2

752,4503,2

1042,144270,5

2968,124615,3

1118,54426,4

2141,25778,3

662,94114,3

1671,155569,5

3106,776,5

2703,160886,3

3102,1422,4

3119,146224,4

1876,141916,4

2842,8630,4

232,142564,4

1648,78980,2

674,97177,1

3955,159688,5

18,124358,1

3118,102604,3

2703,86539,2

2834,72388,5

2591,157401,2

2382,547,4

183,99335,5

232,140188,3

965,85772,1

1703,125872,2

2,146634,1

3413,68874,2

1433,167822,2

1685,132622,4

1682,27093,2

636,129687,3

58,8266,5

2816,41644,2

3425,61986,3

2280,114355,4

2736,134937,2

1376,155978,1

2568,149580,2

1509,164109,2

2505,112735,3

2174,131749,4

888,5676,3

939,136630,4

3461,151729,4

3749,32584,5

3737,134831,1

1165,97068,3

649,97330,5

2347,158807,4

55,146876,5

1295,168868,4

3310,4340,4

3996,141990,5

984,1992,4

1861,2495,2

2157,137482,1

4080,141288,5

1026,95052,5

485,153973,1

186,119653,1

1039,162166,1

1912,149324,2

1787,8545,4

667,117164,4

3785,5385,2

1828,26544,1

2214,154260,3

3737,149856,1

3710,37058,1

904,121235,4

137,2683,1

627,77238,5

2212,175143,5

959,143781,2

2993,4286,2

2273,107987,3

3038,2983,4

3770,124121,1

3561,166900,5

2289,26188,2

3595,876,1

1538,162464,4

1222,135961,2

2022,111848,3

3709,148818,3

69,164220,5

445,73060,5

227,126434,2

343,78959,5

1026,6700,3

3862,68039,2

602,108795,4

1272,147314,2

226,136499,2

3094,25843,3

121,117444,3

636,6224,5

199,1854,3

3621,6316,2

2269,141468,2

1320,82041,5

2012,98761,5

3206,8717,5

1975,109376,5

744,136730,2

3481,34469,1

3677,82129,5

1310,5746,5

1299,7372,4

1237,137325,3

1418,134659,3

1828,97726,3

928,173765,5

18,3548,1

2461,7124,4

3614,77353,5

1524,135697,1

1374,157332,4

2456,4312,1

1471,53138,3

3373,146014,4

3942,4020,3

3497,5639,2

1761,152575,1

3544,7487,4

1629,98043,3

2592,113549,3

3595,96923,5

665,111995,2

692,120915,2

1164,146210,1

2816,5211,4

3709,92781,1

2290,107499,5

1886,152264,5

124,144934,2

1494,162928,2

3190,131382,3

2590,102107,1

1349,4762,5

1923,135569,2

437,6839,4

1109,77312,2

3461,71675,1

1926,56022,5

3995,113350,1

1421,129201,2

990,133327,5

850,71740,4

1912,174477,1

1426,154723,2

1494,5977,5

1802,171107,1

3057,101216,3

602,159618,3

615,145178,4

1582,158268,3

1406,107352,4

2628,153818,1

1807,93432,2

2591,75374,1

4050,26219,5

2391,129534,5

627,128690,5

2676,45845,3

1025,150443,2

269,56885,1

572,154256,2

2012,125125,1

2023,6370,4

2815,106861,4

3340,6781,3

3772,31638,5

3438,82335,5

2825,99450,3

3369,174429,1

3153,127833,2

1109,121451,2

2676,163054,1

1390,165333,3

281,111407,1

3561,109353,2

667,3557,5

320,72726,1

281,68554,1

2676,8516,3

3577,121320,1

226,158296,1

1946,166342,3

1663,2295,3

3577,96805,4

1171,91167,2

2553,173847,5

1946,143799,3

3830,148777,4

409,76153,5

3710,107132,1

1042,3536,5

1768,108590,5

995,60490,2

1308,4946,3

864,121227,4

3929,104224,5

2999,171455,4

2191,154586,3

860,175889,5

3329,2459,3

320,114766,4

3434,151625,4

849,147216,5

269,122373,4

581,123351,1

2456,111917,3

1746,110419,3

2819,31619,2

3691,148799,2

552,80553,3

1020,128858,4

802,104031,3

2887,133089,3

2392,1825,1

2781,124055,5

1677,81333,2

964,42546,2

2870,152087,1

1719,172819,1

2022,2414,4

3076,107266,1

2566,114935,2

1171,115955,3

65,157214,1

3038,153925,3

3340,80500,1

2714,5326,2

904,162606,3

2052,146932,1

164,138446,1

1852,139537,2

671,7137,1

860,53152,4

3954,68664,5

710,58617,1

3653,169098,3

2705,127031,5

2289,45224,1

498,33956,2

1306,152982,1

2414,8544,2

1517,174483,5

60,124050,1

1281,31545,2

2880,108877,4

998,166138,3

1685,6205,5

1978,116809,3

2350,154382,2

1171,171489,5

1898,148691,2

965,113476,5

1472,166334,2

2815,163138,5

2672,162078,4

913,52005,3

2973,6206,1

2585,132309,4

3775,159755,1

2845,154366,4

1586,26553,1

3628,5903,1

3531,153374,2

649,146682,4

2706,174409,3

616,134330,4

2322,5780,5

3961,149146,2

2439,135923,5

3016,145264,2

928,141908,3

3870,5863,2

2455,7382,3

3083,155645,3

2075,146552,4

2749,98783,4

2490,175531,4

3193,87867,1

3413,107204,1

3451,138448,4

2341,142556,5

148,157428,5

3668,116925,5

2158,81147,3

1581,111628,1

1417,71327,4

688,1797,2

953,139219,2

3929,83411,3

1132,148472,4

1243,7094,2

836,72267,5

2973,106048,4

1586,162336,1

3504,151384,4

2654,167826,4

3784,86900,3

331,101629,5

2719,4501,2

1730,101025,2

913,144276,1

3346,156315,2

761,133547,1

12,6808,4

3266,71755,2

1669,113906,4

531,166862,5

894,146926,2

718,169314,5

665,39416,5

2648,27648,3

3331,35681,1

751,124881,5

2391,77189,3

2455,78873,3

951,108569,5

3017,3458,1

341,173591,3

57,152615,1

1548,5105,1

2370,149516,4

257,101064,2

3107,52672,4

2547,2109,4

2332,110127,3

247,5133,3

1381,136974,3

2447,127116,4

3291,36208,1

2859,171717,4

3782,47382,4

2850,82227,5

1174,141412,3

164,94819,4

1758,108186,5

3206,7146,3

3928,6586,3

1767,1235,4

668,7193,1

1154,123555,5

1003,32419,3

1026,6451,1

2691,91605,2

627,85440,2

3057,123093,3

2455,93954,4

49,125980,2

4046,152083,5

49,131866,2

2859,166482,3

1136,433,1

3163,4481,4

907,68161,5

3069,174827,3

1199,8815,3

389,62206,5

3233,165857,2

3964,124174,3

408,119212,1

3658,167656,3

3206,4432,2

3504,142126,4

1307,128091,3

341,164843,1

2749,133647,4

1239,3755,2

3589,5126,5

2045,158344,5

96,140701,2

2289,142470,1

1352,157019,2

346,165417,3

2969,43558,2

1304,91655,4

692,155567,1

3291,81104,4

2459,172631,4

531,4908,3

2191,6258,4

830,146764,4

1358,73813,3

3793,113911,3

218,135821,1

3149,89977,5

858,214,4

1768,145604,4

359,161336,3

163,99889,2

217,99795,5

3621,166784,3

3961,2844,2

3929,81738,2

2215,122294,3

609,169866,5

50,159040,2

1421,109968,1

2084,40015,3

864,117456,2

320,68205,2

2900,151711,1

1726,104947,1

437,120216,3

3446,123349,2

1194,131812,1

2088,81566,1

74,167462,4

556,121003,5

1433,125970,4

731,120206,5

2703,148650,5

2162,173513,5

1813,5094,5

2450,114453,5

1480,126781,2

3522,118262,5

1904,158713,1

3451,163665,3

542,8782,1

2505,142899,4

1510,150250,5

2939,7061,1

87,612,1

2234,80746,4

3183,6798,3

1277,107640,1

308,1667,2

446,2694,5

2174,105844,3

1704,56511,5

169,99249,4

3233,3314,4

1581,160217,1

1719,3732,1

669,136231,1

3028,4748,2

850,131648,2

751,133239,2

1751,136928,3

2700,74056,2

878,50954,2

2023,104476,2

2720,113719,2

2714,146676,5

1813,135262,1

3680,82235,4

880,76022,2

26,3255,4

178,420,4

1991,2103,2

257,139789,5

25,143096,3

3561,153570,2

1700,1788,2

3057,3938,4

2813,7168,3

3694,96512,2

1849,117521,2

3970,1819,1

3159,102602,4

3368,166972,2

3753,108529,3

3668,152880,3

3241,152328,1

2617,169508,2

3709,27526,2

2898,147738,4

1171,93723,4

107,145036,5

3884,168216,3

757,98854,5

1761,131670,5

122,1892,5

1721,175527,3

109,70611,2

4032,137152,1

1531,160462,4

668,5113,1

2084,149504,1

89,165353,4

2162,134651,2

570,173817,1

3238,150674,2

2054,90907,5

1811,4402,3

984,88998,3

